"Countries" "Y1970" "Y1971" "Y1972" "Y1973" "Y1974" "Y1975" "Y1976" "Y1977" "Y1978" "Y1979" "Y1980" "Y1981" "Y1982" "Y1983" "Y1984" "Y1985" "Y1986" "Y1987" "Y1988" "Y1989" "Y1990" "Y1991" "Y1992" "Y1993" "Y1994" "Y1995" "Y1996" "Y1997" "Y1998" "Y1999" "Y2000" "Y2001" "Y2002" "Y2003"
"38" "Dominica" 8.3132408984839 8.31040545236656 8.30775188011647 8.30575635848436 8.30520139353469 8.30703254148917 8.31205733077451 8.32076659328234 8.33351126303508 8.35055552838189 8.37214306337715 8.39814086299229 8.42784205192023 8.46045654494956 8.49523256937116 8.53150773002716 8.56861480256126 8.60586194926621 8.64269820173723 8.67876332339747 8.71386714753639 8.74776604048657 8.78025573822617 8.81105495825263 8.84005079650143 8.86725827476705 8.89272378922013 8.91645877018524 8.93849459794631 8.9588933824207 8.97786703727729 8.99579206813259 9.01312907555469 9.03021905283924
"39" "Dominican.Republic" 7.96870772845819 7.99906560761411 8.02931026544435 8.05924045900598 8.0886114014656 8.11723225074722 8.14502137202459 8.17189925768733 8.19777185696108 8.2225248438007 8.24598864854461 8.26791813634298 8.28813924602879 8.30667108853434 8.32374627760784 8.33980653115639 8.35542170480622 8.37116757604064 8.38762936674734 8.40539591846036 8.42501939925645 8.4469970739058 8.4715816589695 8.49875802996572 8.52840814569695 8.56034810270088 8.5943262992393 8.6299803378046 8.66691225191903 8.70472033461339 8.74305754821227 8.78163468439521 8.82025277186738 8.8588217071437
"40" "Ecuador" 8.00855740173462 8.06069789832693 8.11253339354651 8.16334713908937 8.21213392442357 8.25795928928164 8.30001396086445 8.33760048237921 8.37019939341278 8.39751502759754 8.41946664901248 8.43618239282422 8.44800413600459 8.45548333586261 8.45930624517472 8.4601475407314 8.4586667544786 8.45550074644349 8.45126963983368 8.44634424060414 8.44104900451659 8.43559172008762 8.4300808947264 8.42456602997838 8.41905432402874 8.41349977244126 8.40784425842587 8.40203907418508 8.39606329171686 8.38996606792772 8.38383154647194 8.37770794407074 8.37160820695005 8.36552778766098
"41" "Egypt" 7.48797113242102 7.51570665089114 7.54358585398181 7.57184723499361 7.60084551048026 7.6308442326146 7.66197883270594 7.69408589492922 7.72690115672697 7.76019702127821 7.79371347588592 7.82717944650132 7.86047100142146 7.89350569760199 7.92621580014589 7.9585657078752 7.99053784085273 8.02211645093827 8.05328929840524 8.08407136089138 8.11446128253878 8.14447561609523 8.17416214031223 8.20360809986621 8.2329131046705 8.26213032139386 8.29124872975567 8.32018024158588 8.34890745931675 8.37740620575883 8.40566805431458 8.43372862953403 8.46165879529554 8.48953476908118
"42" "El.Salvador" 8.27051318763443 8.27487884192022 8.27910893147444 8.28291637572446 8.28594266857187 8.28781407196661 8.28816964181551 8.28675266195868 8.28349113834233 8.27855233633937 8.27242906631765 8.26582751490768 8.25950392028881 8.25413959725433 8.25027558019445 8.24829635624396 8.24848130922897 8.25105473469296 8.25616460304074 8.26388588307027 8.27419923842432 8.28693872810591 8.30180515761598 8.31836383133371 8.33611094111685 8.35455056833503 8.37324416482621 8.39188074055449 8.4102635619595 8.4283066952823 8.44600012863858 8.46340618543044 8.48062751421356 8.49776998590378
"43" "Equatorial.Guinea" 7.27292334992829 7.31384552422362 7.35433651806698 7.39345873014237 7.42970398324814 7.46125267249178 7.48607947542742 7.50257154727735 7.50995946215404 7.50850186909994 7.49928021818685 7.48381146133037 7.46382772780695 7.44120766377529 7.41802766567985 7.39649259703893 7.37891917329134 7.36776260532684 7.36544505117663 7.37416176221347 7.3960905713103 7.43323949723566 7.48757501264812 7.56087322911679 7.65496564508796 7.77115951867665 7.90873031959921 8.06487368484103 8.23549836791905 8.41687674747004 8.60570682017839 8.79909361768774 8.99457469700204 9.19047656042586
"44" "Ethiopia" 6.20579376170643 6.20332521834854 6.20076996392901 6.19801551367061 6.19497118013036 6.1915986513567 6.18790855423906 6.18391508703084 6.17967979006579 6.17529120243056 6.17082390413666 6.16641714702919 6.16234618885702 6.15908166232952 6.15724694470032 6.15770534810831 6.16128724406037 6.16876344781697 6.1808494087588 6.19758119507906 6.21888674876136 6.24435370127376 6.27337094531471 6.30491771231972 6.33807510274552 6.37212584299229 6.40648120543343 6.44064569065444 6.47428302917138 6.50721862214775 6.53935563512471 6.57078740583723 6.60172557095947 6.63241465758732
"45" "Fiji" 8.13725234302317 8.16210841481513 8.18674978289045 8.21080415163938 8.23380460898504 8.25545815354059 8.27557023344037 8.29398975870613 8.31060395076053 8.32531686654734 8.33805803247449 8.34904204318991 8.35864795810906 8.36731191917175 8.37549616691688 8.38347942622221 8.39153084128267 8.39998017626828 8.40895016492543 8.41837520552595 8.42785906667296 8.43673879383587 8.44465771892034 8.45155546849313 8.45749392506584 8.4625295509451 8.46673975441914 8.47021213154669 8.47316871756715 8.47583499446802 8.47842523259228 8.48109062253484 8.4838555283826 8.48665617444064
"46" "Finland" 9.39926533837271 9.42559958869539 9.45187616636606 9.47794888363974 9.50365946655586 9.52890906309155 9.5537225171769 9.57817134515894 9.60226223509266 9.62592610948499 9.64897232469949 9.6711774102115 9.69235867352107 9.71236374013845 9.73108413685711 9.74844763329301 9.76442952206125 9.77904119103763 9.79232821518954 9.80441254899495 9.81558671689252 9.82642725564848 9.83771582640752 9.85019343593793 9.86440510006013 9.88059246131306 9.89875456880321 9.91871488861057 9.94012565558183 9.96258846592389 9.98574405349694 10.0092761347948 10.0329838435124 10.0567418174633
"47" "France" 9.52929007109974 9.55287388777234 9.57638501649035 9.5997142848191 9.62274820664319 9.64542745859433 9.66773780216233 9.68962321174894 9.71103165127228 9.73191905711904 9.75226571169119 9.77209620566713 9.79146508260678 9.81042680511323 9.82905299742945 9.84740771669968 9.86552220086151 9.88338868324331 9.90097292267314 9.91821493254118 9.93508168312385 9.9516054132337 9.96789632199184 9.98411291521912 10.0004505179402 10.0170504505955 10.0340023688888 10.0513521502457 10.0690715451672 10.0870646037556 10.1052108161989 10.1233974983078 10.1415699664497 10.1597251807028
"48" "Gabon" 9.80488590986947 9.80506681394683 9.80467847722949 9.80266058517973 9.79785997144729 9.78920844486601 9.77603818251968 9.75803345935771 9.73610586038817 9.71173952426625 9.68611791919509 9.66011679184059 9.6345573383084 9.6099962800945 9.58681860177846 9.56525596410405 9.54546570359004 9.5275611360659 9.5115081931722 9.49707109510991 9.48379561475855 9.47103022367461 9.45810455035597 9.44439093366925 9.42927332305373 9.41219887920869 9.3928435686637 9.37112343592257 9.34720966117482 9.32145360435646 9.29438536519932 9.26652193074628 9.23827754337421 9.20992212409814
"49" "Gambia..The" 6.83254033070085 6.8353235330983 6.83809493571605 6.84075773649699 6.84305296800892 6.84468811082409 6.8453871172527 6.84506745700529 6.84379077869226 6.84180479384654 6.83934933101428 6.83648884927242 6.83316142030451 6.82920359694058 6.82457295206761 6.81933238438221 6.8135661783683 6.80732758649281 6.80073639401692 6.79393861333038 6.78713544046308 6.78060242470807 6.77468777338169 6.7697671396609 6.76625726056831 6.76457652465991 6.76502979225653 6.76763534999986 6.77217061481746 6.7781664030638 6.78503908740077 6.79233537847694 6.79979067832641 6.8073352959076
"50" "Germany" 9.5312393505576 9.55304457659002 9.57480628212292 9.59645953297123 9.61795867135453 9.63932140377359 9.66055954886671 9.68160734502339 9.70238950730868 9.72284540382796 9.74295510036783 9.76279726655725 9.78252569533305 9.8023072547894 9.82224844108558 9.84239734165497 9.86275484283124 9.88326622785743 9.90383500595371 9.9243038077272 9.94448124597103 9.96416630909398 9.98321042479946 10.001566230203 10.0192795303761 10.0364078281624 10.0530275428972 10.0692263120286 10.0850751089152 10.1006255959967 10.115917218063 10.1309852052451 10.1458976988757 10.1607436985481
"51" "Ghana" 7.07526263747473 7.07001074323115 7.06444157807549 7.05813658663195 7.05118307546721 7.04394098050274 7.03694826065112 7.03059047144306 7.02508726189404 7.02024276566672 7.01598417142325 7.01239308058421 7.00960727553693 7.00780838846577 7.0073396484172 7.00839700868165 7.01111794868026 7.01542363843696 7.02120087192671 7.02828598313862 7.03655061115994 7.04591793056428 7.05634541384089 7.06780660013838 7.08034974223616 7.09406692298377 7.10900458894166 7.12524903683191 7.14289011252744 7.16177355951485 7.18162398327167 7.20202962433649 7.22272126581853 7.24348578440974
"52" "Greece" 9.11769039655561 9.14238022419079 9.16681765208766 9.19061277193292 9.21340767751013 9.23500019031605 9.25510246023746 9.2734185027328 9.28973106613128 9.30389642644668 9.31594354374361 9.32608628300844 9.3346822030898 9.34214442477589 9.34887746858474 9.35521892815769 9.36145949324008 9.36787735159114 9.37472556566907 9.38215173502297 9.39028035125984 9.39927681853856 9.40931325984477 9.42060300921828 9.43336984604421 9.4477529492175 9.46379944891552 9.48145785753982 9.50057758914796 9.52093741814865 9.54226633238203 9.56426395937418 9.58663814500424 9.60915673954847
"53" "Grenada" 8.00185349805393 8.0180966123276 8.03436387529109 8.05069099763236 8.06711097911198 8.08364537437354 8.10031098904627 8.11712188786065 8.13407906882653 8.15118026141571 8.16853684619081 8.18621320665308 8.20428175443545 8.22262323326519 8.24104274947052 8.25933359265525 8.27745386342119 8.29566398652136 8.314541556678 8.33443817991481 8.35554092367046 8.37792121193912 8.40162031475033 8.4266613311445 8.45310877588091 8.48096562412277 8.51012232219614 8.54040101557544 8.57153757959126 8.60321545008171 8.63517930518787 8.66722693681841 8.69927336405034 8.73129828388241
"54" "Guatemala" 8.11037401699692 8.12436651816146 8.13822251092115 8.15165949923768 8.16438283771209 8.17610923218327 8.18655511123685 8.19543472989984 8.20244376057425 8.20733425767935 8.20993532062427 8.21024905449111 8.20852950722524 8.20521431736154 8.20083338347194 8.19594633518945 8.19108528321716 8.18671625389799 8.18321337429055 8.18081614786278 8.17966777613211 8.17984493703246 8.18137657831482 8.1842375618548 8.18831256796212 8.19343310977911 8.19939408686574 8.20598400000212 8.21300836227884 8.22026677149624 8.22759547263244 8.23490253889294 8.24217276559718 8.24942947261382
"55" "Guinea" 7.78113516357963 7.78205791023805 7.78290015987663 7.78355679854562 7.78385511460635 7.78352654687308 7.78227955727805 7.77982014125902 7.77601813090011 7.77078726854167 7.76417771962043 7.75633576958008 7.74760250861353 7.73845214297058 7.72952402703117 7.72146027461332 7.71477753346463 7.70982166632623 7.70683047339847 7.70594589494529 7.70734266046435 7.71120864152724 7.71769988861993 7.72688643692795 7.73877120654561 7.75328829558283 7.77018419753427 7.78913128261605 7.8097529711231 7.83164966178425 7.85449987698723 7.87801590373861 7.9018795958968 7.92584930175524
"56" "Guinea.Bissau" 6.52540740855103 6.52027373237116 6.51516846643852 6.51011866290796 6.50495978864661 6.4993759200902 6.49303376648142 6.4859397036822 6.47831264644667 6.47055544629698 6.46307221306437 6.45630453276453 6.4500995514711 6.44430045610238 6.43874484357728 6.4332828471343 6.42787862528321 6.42252321247415 6.41727029251784 6.41219064335721 6.40731909139294 6.40280989977869 6.39895988519065 6.39622754574558 6.3943706158463 6.39288993745982 6.39138773005598 6.38960435662781 6.38755858884219 6.38556828984478 6.38347879255604 6.38091490536824 6.37813392187689 6.37533401705565
"57" "Honduras" 7.56248063502428 7.57963616742316 7.59668983086888 7.61359210237921 7.63039562472138 7.64721596855179 7.66391493522093 7.68018770566979 7.6956913360029 7.71004893712483 7.72294126899942 7.73416494846265 7.7435644957481 7.75111192780336 7.75692540281432 7.7611450991256 7.76386863391639 7.76519617483799 7.76521454228661 7.76403876914052 7.76180890682257 7.75875946932355 7.75514256933895 7.75117068929811 7.74708664726896 7.74313968947513 7.73941604012165 7.73590033540467 7.73256273432693 7.72942010169589 7.72654503614029 7.72388562104635 7.7213587705559 7.71887732221728
"58" "Hong.Kong" 8.85459378667922 8.91573482585572 8.97686937716482 9.03800002129157 9.09916859967043 9.16052757024678 9.22214158004849 9.28383896805387 9.3453050052377 9.4062140382735 9.46630439411582 9.52535024549788 9.58320375975297 9.63980551157356 9.69508604568041 9.74891098387185 9.80110419757676 9.851330741303 9.89916523049279 9.94423061762473 9.98625346676035 10.0250013817983 10.0602737085222 10.0919362319412 10.1199696918082 10.1445025496467 10.1658372009775 10.1844131012085 10.2007786051652 10.2156135931785 10.2294608153277 10.242676068281 10.2555722478873 10.268366488779
"59" "Hungary" 8.70433460773928 8.74200011055856 8.77953638120879 8.81665402586345 8.85303250611286 8.88840058781582 8.92250796377804 8.95510018082537 8.98592357918813 9.0148007965241 9.04152166596752 9.06596535408999 9.08802754655062 9.10763941821062 9.12479684471628 9.13954334384857 9.15200159622967 9.16235732543394 9.17088367189903 9.17801236171095 9.18435506402722 9.1906843590561 9.19785942167178 9.20653015057365 9.21712396211311 9.22996041645296 9.24518952350314 9.26279285067587 9.28256153553814 9.30415553528469 9.32715313349153 9.35109567418372 9.37555629830458 9.4002012959504
"60" "Iceland" 9.40934811299511 9.45039463524832 9.49121007506938 9.53158305276539 9.57123937868031 9.60991511350482 9.64744308133153 9.68361613805285 9.71810664734651 9.75061882545985 9.78092365786295 9.8088719488156 9.83443382932274 9.85770745516367 9.87888064286077 9.89808487856476 9.91541529913084 9.93093565644875 9.94475695994165 9.95718213786174 9.96864005041322 9.97962972932704 9.99069534294375 10.0023725188664 10.0150549396771 10.0289617133716 10.0441764939338 10.0605884541777 10.0779605979252 10.0959948876103 10.1144128435071 10.1329843726363 10.1515881536431 10.1702146045524
"61" "India" 7.00691575961289 7.02481227404899 7.04281990948661 7.06118565446459 7.08018741706722 7.10009717870932 7.12105299193104 7.14312272066493 7.16630559002473 7.19057449122475 7.21594260806952 7.24234249098117 7.26968617463227 7.29787593445101 7.32679860345131 7.35630500530656 7.38624316712246 7.4164846325672 7.44693036199588 7.477539026838 7.50836923071173 7.53958131852016 7.57143506388735 7.6041709845475 7.63797083654606 7.67292284687072 7.70899243806355 7.74609154705926 7.78407833000153 7.82273586229052 7.8618113578058 7.90114683137808 7.94062974877332 7.98016961896347
"62" "Indonesia" 7.24343706686645 7.28502434870134 7.32638798884341 7.36713802086954 7.40687523885356 7.44536922961102 7.48249138599832 7.51814483204148 7.55235192927633 7.58531451955252 7.61743826991229 7.64924967450374 7.6813352945713 7.7142530296947 7.74830969042028 7.78364582393498 7.82032307035392 7.85820033309461 7.8969559778423 7.93609804369396 7.9750607740661 8.01327521048079 8.05018087654056 8.08530076329958 8.11829656593303 8.14899432831836 8.17737903367751 8.20360009220105 8.22803978844723 8.25128018949431 8.27380778225144 8.29594949656938 8.31793605239107 8.33988254290874
"63" "Iran" 8.89504043872467 8.87762245943614 8.85962955262088 8.84025962187195 8.81874847724171 8.79463492004885 8.76768220681385 8.73782495146629 8.70562989750364 8.67195531762112 8.63788585324977 8.60470590491245 8.57360572622068 8.54532331695524 8.52034296374886 8.49907090239595 8.48201249716278 8.46981935051653 8.46301341887108 8.4618469606496 8.46619564221755 8.47550661431563 8.48904612205267 8.50598723215626 8.52560273578688 8.54726330771654 8.57055920394731 8.59513129321606 8.62066696538367 8.64685857505421 8.67346466515028 8.70029759089097 8.72725373026578 8.75423368949954
"64" "Iraq" 7.65755624313711 7.68841273197191 7.71913192582933 7.74947795371177 7.77878799324323 7.80619405877604 7.83055455194228 7.85047870344129 7.8648669970674 7.87279755340325 7.87392875187478 7.86874728030384 7.85837361106116 7.8432994338602 7.82351356273529 7.79925028031717 7.77086453389572 7.73865079744924 7.70316166782752 7.66564067833767 7.62809164001187 7.59311873074295 7.5638539655293 7.54153405361411 7.52610038402357 7.5171645840422 7.51405286796651 7.51530591061987 7.51965056772233 7.52502647043473 7.52973349420674 7.53295804581762 7.53456705603895 7.5351244019264
"65" "Ireland" 8.98712150795802 9.01204716354498 9.03689441686842 9.06150783751131 9.08573914997349 9.10949931960599 9.13274015221282 9.15539720487568 9.17737643607302 9.19864533212604 9.21932988499136 9.23973936055443 9.26030978621432 9.28160367951112 9.30423387270829 9.32876604531128 9.35571615049027 9.38553876351555 9.41855901472469 9.45496334047998 9.49481852050439 9.53812702308304 9.58492342460375 9.63520322605281 9.68886466612421 9.74563506232081 9.80506900413987 9.86663257493147 9.9297428685419 9.99386471287866 10.0585220188421 10.1233827233919 10.1882797860913 10.2531657892421
"66" "Israel" 9.43249814163157 9.44902546034081 9.46533704442632 9.48112726553541 9.49612556487756 9.51022129206554 9.52347243885057 9.53611504503047 9.54843232068696 9.56064221453842 9.57296130226862 9.58563276213828 9.59883705890311 9.61275909454256 9.62757667968082 9.64347687836954 9.66056556924017 9.67883072529871 9.69817367433455 9.71852969149242 9.73983210198254 9.76190484403017 9.78450575584848 9.80736420752068 9.83019843176162 9.85270307497751 9.87460454344501 9.89571328137834 9.91595267054321 9.93532831956812 9.95391032948841 9.97180675044334 9.98926462762384 10.0065527014523
"67" "Italy" 9.35888804727802 9.38690087551857 9.41491176940684 9.44287387689364 9.47068559700812 9.49826806437025 9.52561130796999 9.5526305328948 9.57924645784451 9.60536051918648 9.6308667936813 9.65571713774595 9.67994382131443 9.70360774436469 9.72674991322324 9.74935798008149 9.7713776905126 9.79272972187484 9.81331760265898 9.83304805177599 9.85187570243101 9.86982526634241 9.8869912608644 9.90352491826664 9.91960457590995 9.93535608161082 9.95086258021565 9.96619392781637 9.98139041297449 9.99647287122247 10.0114492471364 10.0263182258557 10.0411016245796 10.05584522214
"68" "Jamaica" 8.45093610184903 8.43579928172143 8.42051412879908 8.40487121171515 8.38884255452916 8.37260699570204 8.35649703865574 8.34091647743565 8.32632437527366 8.3132283051162 8.30219628962622 8.29376469927413 8.28827391739723 8.28591129301939 8.2867127725955 8.29067943093062 8.29770129136175 8.30742682328273 8.31924585659032 8.332493446599 8.34645102812551 8.36045197172966 8.37396267787918 8.38653241513085 8.39785197767343 8.40780681456853 8.41643351470501 8.42387783276 8.43033534825913 8.43600506263221 8.44113785376615 8.44594703854287 8.45058422095512 8.45515953530784
"69" "Japan" 9.35510867055882 9.38440984754422 9.41366030186484 9.44276376282519 9.47167282988845 9.50048320549315 9.52928810376875 9.55814316549277 9.58706262689869 9.61602639992425 9.6450183338185 9.67406964074309 9.70322354790953 9.73251463365892 9.76194337078863 9.79142194369848 9.82076028048106 9.84970523293234 9.87792895482304 9.90503879347767 9.93066431370988 9.95450939760234 9.97640703535139 9.99633342081913 10.0143652810938 10.0306256706587 10.0452549593755 10.0584116316645 10.0703144267617 10.0812445676709 10.091478120285 10.1012460692873 10.1107621585976 10.120196073556
"70" "Jordan" 8.24672441428577 8.25200585019119 8.25755670643913 8.26376552239496 8.27115537415414 8.28019837786858 8.29119206273929 8.3039670967036 8.31808404339561 8.33265979136521 8.34675234667684 8.35946138005195 8.37000946668101 8.37760421516135 8.38153641968327 8.38122234138681 8.37640162955911 8.36718272360487 8.35420149973378 8.33860144040236 8.32191249524188 8.30559224295999 8.29072193375056 8.27795346943653 8.26752871784882 8.25933196678351 8.2530517144325 8.24832386601099 8.24473500818036 8.24191700612188 8.2395695545862 8.23745426579151 8.23540683487261 8.23334449197987
"71" "Kenya" 7.05323172694192 7.05895646532002 7.06463262967976 7.07019784639846 7.07566496245145 7.08101324081943 7.08631791542289 7.09163696514954 7.0969171647124 7.10204811659871 7.10697901484116 7.11173322581956 7.1164150088156 7.12115036661982 7.12607495583305 7.13123558098686 7.136578504932 7.14183883327526 7.14671053705357 7.15089269073679 7.1541561455368 7.15638229174438 7.15758818357041 7.15789314464419 7.15740820524722 7.15619215310927 7.15425889850343 7.15162024419527 7.14833041379771 7.14449899713944 7.14026199088277 7.1357280021245 7.13101741351933 7.12625307582193
"72" "Kiribati" 7.96641957170873 7.9376034480599 7.90806773566762 7.87634671387021 7.84053870433013 7.79882218533751 7.75043425457774 7.69586827920796 7.63617585415035 7.57294500980949 7.5084398680136 7.44547224459534 7.38599132459167 7.33127868760061 7.28230007162915 7.23954656105875 7.20330611508191 7.17361638764739 7.15032498259662 7.13301593837316 7.12141623122163 7.11514491685621 7.11372547138135 7.11670028570938 7.12352640059767 7.13354328710789 7.14609129691613 7.16055465418863 7.17634036644032 7.19291882004802 7.20984505569565 7.22687913780351 7.24392386827936 7.2609689884747
"73" "Korea..Dem..Rep." 6.04217528593218 6.13369821804327 6.22516093839482 6.3164200465779 6.4072655457728 6.49741038254263 6.5864608681321 6.67391628418103 6.75918892985066 6.84163636082307 6.92060003712987 6.99542073381944 7.06543654809015 7.12995785156823 7.1882086269968 7.23944295562585 7.28308276207739 7.31874001693674 7.34620473215551 7.3655501793647 7.37713524401237 7.38159976034641 7.37986352207395 7.37294183888079 7.3620279970298 7.34830584563183 7.33289405485555 7.31674728474657 7.30059300093065 7.28481652135348 7.26948887562628 7.25455778612906 7.23986995199522 7.22528019918721
"74" "Korea..Republic.of" 7.86403432308699 7.9239702350482 7.98392463469044 8.04393865772662 8.10399889045549 8.16410532917153 8.22429659512099 8.28457233700599 8.34495037110203 8.40552340258447 8.46653662208218 8.52840568199852 8.59144071794042 8.65578251364555 8.72138987957596 8.7880937919214 8.85562303077359 8.92356428761076 8.99140543528424 9.05860520114581 9.12465582280806 9.18907756316068 9.25150056640868 9.31170516107325 9.36956332178014 9.42502022551515 9.47814485770672 9.52917674782315 9.57854760463371 9.62682970246822 9.67438112828737 9.72145972868898 9.76829129886728 9.81502375425004
"75" "Kuwait" 11.0875260806756 11.0019661360462 10.9163788457822 10.83091164644 10.7460661494122 10.6625527417628 10.5810568963807 10.5020133369873 10.4258718630634 10.3531546758372 10.2845884934996 10.2214963932239 10.1652274458127 10.1169060682956 10.0773838119969 10.0471346579591 10.0262849270846 10.0145951270547 10.0114816554432 10.0160685070161 10.02715756575 10.0435580222236 10.0632770414504 10.0841942138014 10.1043774678477 10.1225383420951 10.1379110883167 10.1502428178388 10.1597500239681 10.1669424260434 10.1725325811209 10.1771671193943 10.1813914177458 10.1855758442484
"76" "Laos" 6.87900361038166 6.87445341650897 6.8699732405401 6.86575925754508 6.86218833313019 6.859746901011 6.85903323753202 6.86071275928157 6.86536367373058 6.87342292879911 6.88496539054068 6.89982577643973 6.91761035049336 6.9378665217228 6.96013020933658 6.98383884238423 7.00833169619377 7.03305461725029 7.05753907216771 7.08120573357321 7.10338885909266 7.12362520005533 7.14163637483072 7.15728945357352 7.17061321981663 7.18171608884201 7.19081876625363 7.19824730613104 7.20447884883079 7.21016293348064 7.21570576419889 7.22136882929154 7.22721625151088 7.23311343350412
"77" "Lesotho" 6.58242885685871 6.62554508303878 6.66862580057804 6.71151539348212 6.7538547576454 6.79545149502813 6.83628992684679 6.87607220626471 6.91423225583743 6.95013109792867 6.9835765165339 7.01428514502239 7.04230050840797 7.0678779122072 7.0913887999493 7.11327279628379 7.13390326893102 7.15361520712863 7.17284388639592 7.19210356798394 7.21199832059621 7.23310259324384 7.25592025149432 7.28070230829556 7.30733031850304 7.33552022965156 7.36488771018356 7.39498814081864 7.42538188002352 7.45573166094484 7.48593188133584 7.51600737691999 7.54605365634917 7.57616749003569
"78" "Liberia" 7.68520599659281 7.66580705575295 7.64617449851967 7.62596227034641 7.60473032339873 7.5821259649144 7.55779857046587 7.53089524488786 7.50024866205997 7.46439031604952 7.42177515711764 7.37090554353908 7.31031507636288 7.238763373654 7.15550643066254 7.06015812219545 6.95300107441608 6.83515962572641 6.70868431326971 6.57669496331146 6.44353984519235 6.31429032921779 6.19369096249085 6.08646429571254 5.99641210698327 5.92558687389282 5.87391037135368 5.83933805136389 5.81821809868716 5.80681443096178 5.80164642958215 5.79974976094255 5.79905073611046 5.79844603022555
"79" "Luxembourg" 9.7382863383506 9.7569425425264 9.77557878643867 9.79414956968073 9.81266782079112 9.83132997551378 9.85055260411792 9.87073042755012 9.89223512775813 9.91540126267791 9.94056183094976 9.96805488063038 9.99817308863402 10.0310769229999 10.0667426997353 10.1049529821055 10.1453578631054 10.187448512663 10.2306852365023 10.2744779221106 10.3182765925574 10.3616773352694 10.4044168398604 10.4464500484472 10.4878489746136 10.5287622657327 10.569376135959 10.6098059266214 10.6500378124194 10.6900057693623 10.7296370567091 10.7689069672718 10.8079253826613 10.846838937992
"80" "Macao" 8.89073962585238 8.95866812785148 9.02650563910291 9.09405024789917 9.16101325932875 9.22704363229684 9.29175624002325 9.35476115480855 9.41569727867095 9.4742753010369 9.53030449359463 9.58370539561474 9.63449126679563 9.68274874076555 9.72861373361822 9.77222066068228 9.81370515845384 9.85307503555936 9.89019214693566 9.92493611286169 9.95723352074136 9.98704700617506 10.0144279717923 10.0394131119778 10.0621289448809 10.0828047523648 10.101776528604 10.1195157850888 10.1365876295711 10.1535693838894 10.1708943162247 10.1887177299674 10.2070054824055 10.2255364935692
"81" "Madagascar" 7.25076774398517 7.2266046542065 7.20239218810276 7.17811523879609 7.15383407666141 7.12961828220277 7.10556628784157 7.08181469981049 7.05839372457682 7.03529674040416 7.01248138774945 6.9900571880504 6.96827541908622 6.94731909554696 6.92726498339329 6.90812296676065 6.88985920117832 6.87242981001714 6.85577680918575 6.83979313907287 6.82435748302716 6.80939817256356 6.79483382473363 6.78066644606442 6.76685932463736 6.7533531221256 6.74002413067282 6.72670572856647 6.71323051453799 6.69948846479283 6.68547356318011 6.67117663980741 6.65665687327023 6.64211027689579
"82" "Malawi" 6.26361975427698 6.29391494705693 6.32393785747291 6.35329217942873 6.38160158988854 6.40851147855728 6.43374143842206 6.45703278030279 6.47816551428058 6.49696053661516 6.51328930358861 6.5271937676934 6.53883605438931 6.54844163588162 6.55626285510264 6.56260534032663 6.56781542064024 6.57235613306321 6.57679119823121 6.58169239904906 6.58749696458502 6.59450988390078 6.60288098898689 6.61260112550659 6.62315656336422 6.63376598553365 6.64386057012686 6.65308490534083 6.66121941068339 6.66823132887556 6.674229835122 6.67946339978795 6.68432541308666 6.68908217617762
"83" "Malaysia" 7.98394672129988 8.03749305572816 8.09071038670489 8.14326064369762 8.194833104499 8.24521223680557 8.29427295187166 8.34185945453224 8.38788657054889 8.43232774179235 8.47519895990266 8.51660106158272 8.5567446784353 8.59594308209379 8.63458585581208 8.67312643702364 8.71209403172819 8.75195037176687 8.79297938980713 8.83526648521337 8.8787298205117 8.92316949985288 8.96829573181336 9.01374647071036 9.05914950164759 9.1041496560731 9.14844689045513 9.19183465389476 9.23427901133992 9.27591341396514 9.31687100081535 9.35732537572337 9.39751259289382 9.43761452104324
"84" "Maldives" 6.42433504071479 6.50748919772881 6.59068348258184 6.67396139024306 6.75734025865636 6.84081015079702 6.92433715208512 7.00783919108425 7.09116229991001 7.17406420385734 7.25627582512254 7.33747247257294 7.41741708216046 7.49595587608854 7.57266026991773 7.64692296349422 7.71827647308004 7.78642950497622 7.85122649794501 7.91260266988601 7.97054358657073 8.02506517671521 8.07635752088435 8.12474543012954 8.17062510154011 8.21440647436184 8.2564741539902 8.29716041178115 8.33680689551426 8.37572880285057 8.41425750675785 8.45257295168612 8.49086571116472 8.52920423180774
"85" "Mali" 6.49959478785184 6.51123049964104 6.52288478642281 6.53466498722201 6.5467800999538 6.55923648059367 6.57189797475139 6.58455436888388 6.59701817730527 6.60917844698969 6.62103590509833 6.63276801154552 6.64476865260394 6.65744488716579 6.67101855207291 6.68560334178819 6.70120936009013 6.71761338635154 6.73473674699477 6.75259483842356 6.77116937288704 6.79049453837287 6.81058022691286 6.83139468580711 6.85293143259406 6.8752429451529 6.89831440547005 6.92198470519788 6.94609617286287 6.97038778003225 6.99475300768023 7.01921049884175 7.04367555398268 7.06816129454699
